----
11
40.598339860220655,1.649886790145155,0.19625453155464073,./fuzzing/objects/3.ply,./fuzzing/background/3.png
2,0.9932003
2,0.98499805
2,0.98067874
2,0.9680366
2,0.90929186
2,0.7317102
2,0.65691537
2,0.6310763
0,0.62464523
0,0.59843475
2,0.5934151
----
3
69.25624673509063,-3.0394424313233266,0.18237641828392548,./fuzzing/objects/3.ply,./fuzzing/background/4.png
2,0.9200714
2,0.59446067
2,0.51307195
----
11
64.47940613790158,4.523069264752046,0.18963269870947744,./fuzzing/objects/1.ply,./fuzzing/background/3.png
2,0.99367267
2,0.99279255
2,0.9805209
2,0.97098136
2,0.9157719
2,0.75698507
2,0.7307672
0,0.61006355
2,0.59333545
0,0.56251234
2,0.5217481
----
4
48.68564492579485,-5.514736309444265,0.11382879232119177,./fuzzing/objects/1.ply,./fuzzing/background/1.png
2,0.93198097
2,0.80846906
2,0.56418544
2,0.51123923
----
10
48.98204121722658,-1.2102013901761648,0.17829568047983163,./fuzzing/objects/2.ply,./fuzzing/background/3.png
2,0.9931265
2,0.984675
2,0.9806252
2,0.9670377
2,0.9100731
2,0.7345576
0,0.6432909
2,0.5993864
2,0.59251547
0,0.5855531
----
4
59.434774439501936,-6.9040639210202475,0.17047937845106298,./fuzzing/objects/1.ply,./fuzzing/background/1.png
2,0.9313366
2,0.8482759
2,0.5713686
2,0.50677687
----
4
51.406334791384936,0.2813206585088075,0.19643505740311154,./fuzzing/objects/1.ply,./fuzzing/background/1.png
2,0.93146175
2,0.8214312
2,0.57029545
2,0.5095144
----
3
61.65766713367228,0.30644385810881936,0.11867807290563648,./fuzzing/objects/3.ply,./fuzzing/background/1.png
2,0.9316789
2,0.83564436
2,0.5497921
----
4
52.06637833286638,3.172472804203892,0.11388994813446579,./fuzzing/objects/2.ply,./fuzzing/background/1.png
2,0.93158734
2,0.75800663
2,0.557442
2,0.50453544
----
10
62.00668412275044,-2.280288696429807,0.13864324661355196,./fuzzing/objects/1.ply,./fuzzing/background/3.png
2,0.9937691
2,0.993223
2,0.9806209
2,0.971537
2,0.9162321
2,0.76274955
2,0.7473332
0,0.60756993
2,0.5973111
0,0.56028116
----
11
82.85091733120518,7.619648829620386,0.13080206486542217,./fuzzing/objects/1.ply,./fuzzing/background/3.png
2,0.99367607
2,0.9928772
2,0.9805583
2,0.97132796
2,0.91599536
2,0.7419095
2,0.7138987
0,0.60375434
2,0.59670603
2,0.58183384
0,0.5585734
----
2
52.29648377869091,7.907280969760244,0.1162641249589835,./fuzzing/objects/2.ply,./fuzzing/background/2.png
2,0.81450635
2,0.5730022
----
2
54.3655226048478,-7.157718272785775,0.12398937797184066,./fuzzing/objects/1.ply,./fuzzing/background/4.png
2,0.92806387
2,0.603162
----
4
69.78774963373817,0.3852393612190621,0.19638417537590716,./fuzzing/objects/3.ply,./fuzzing/background/1.png
2,0.93262
2,0.8555483
2,0.54647756
2,0.50947547
----
10
75.79581650012338,5.163766178200776,0.13264039928252225,./fuzzing/objects/1.ply,./fuzzing/background/3.png
2,0.993726
2,0.99326074
2,0.98058087
2,0.9713554
2,0.91664076
2,0.76308274
2,0.73840433
0,0.6037143
2,0.5957265
0,0.55695796
----
11
43.154985357506774,-0.18261248936686414,0.11382009831550353,./fuzzing/objects/3.ply,./fuzzing/background/3.png
2,0.99311656
2,0.9849172
2,0.98081094
2,0.967759
2,0.90876144
2,0.7373506
2,0.6347214
0,0.6336135
2,0.622529
0,0.6056781
2,0.59424466
----
2
61.53994820727769,2.158854426049855,0.1642158670903743,./fuzzing/objects/2.ply,./fuzzing/background/2.png
2,0.80719614
2,0.5708804
----
4
48.920167662207874,5.901278600443968,0.1981239619883123,./fuzzing/objects/1.ply,./fuzzing/background/1.png
2,0.93129736
2,0.84614074
2,0.57691276
2,0.508157
----
10
52.539655952459874,5.2984324572963395,0.10318387466433955,./fuzzing/objects/2.ply,./fuzzing/background/3.png
2,0.9931639
2,0.9870684
2,0.9804233
2,0.96761715
2,0.9106449
2,0.73620963
0,0.6361142
2,0.62287915
2,0.5979172
0,0.5806332
----
2
79.49155326495014,0.6501854836551058,0.12877024886124244,./fuzzing/objects/2.ply,./fuzzing/background/2.png
2,0.81266963
2,0.5683696
----
2
76.103894018656,-0.005665815966430898,0.19689469133777596,./fuzzing/objects/1.ply,./fuzzing/background/2.png
2,0.8170972
2,0.61370486
